Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
BL0 9AR,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1995-12-01,2005-12-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL0 9AS,Yes,53.647142,-2.315945,379212,416784,SD792167,Ramsbottom,"Bury, unparished area",1980-01-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9AT,Yes,53.648126,-2.318208,379063,416894,SD790168,Ramsbottom,"Bury, unparished area",1983-01-01,,139,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9AU,Yes,53.642811,-2.316217,379192,416302,SD791163,Ramsbottom,"Bury, unparished area",1991-09-01,,126,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005017,Bury 001D,E01005017,Bury 001D
BL0 9AW,Yes,53.645879,-2.318464,379045,416644,SD790166,Ramsbottom,"Bury, unparished area",1988-03-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9AX,Yes,53.644739,-2.317714,379094,416517,SD790165,Ramsbottom,"Bury, unparished area",1980-01-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005017,Bury 001D,E01005017,Bury 001D
BL0 9AY,Yes,53.645763,-2.317372,379117,416631,SD791166,Ramsbottom,"Bury, unparished area",1980-01-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9AZ,Yes,53.646145,-2.316454,379178,416673,SD791166,Ramsbottom,"Bury, unparished area",1980-01-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BA,Yes,53.648110,-2.317633,379101,416892,SD791168,Ramsbottom,"Bury, unparished area",2012-09-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BB,Yes,53.647211,-2.317869,379085,416792,SD790167,Ramsbottom,"Bury, unparished area",2004-08-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BD,Yes,53.646804,-2.317773,379091,416747,SD790167,Ramsbottom,"Bury, unparished area",1980-01-01,,139,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BE,Yes,53.647397,-2.317883,379084,416813,SD790168,Ramsbottom,"Bury, unparished area",1980-01-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BF,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1994-05-01,2005-12-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL0 9BG,Yes,53.648366,-2.315440,379246,416920,SD792169,Ramsbottom,"Bury, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BH,Yes,53.647497,-2.318173,379065,416824,SD790168,Ramsbottom,"Bury, unparished area",1980-01-01,,139,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BJ,Yes,53.647957,-2.317632,379101,416875,SD791168,Ramsbottom,"Bury, unparished area",1995-07-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BL,Yes,53.648109,-2.317890,379084,416892,SD790168,Ramsbottom,"Bury, unparished area",1980-01-01,,138,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BN,Yes,53.648905,-2.315262,379258,416980,SD792169,Ramsbottom,"Bury, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BP,Yes,53.648493,-2.315579,379237,416934,SD792169,Ramsbottom,"Bury, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BQ,Yes,53.648287,-2.315123,379267,416911,SD792169,Ramsbottom,"Bury, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BR,Yes,53.649291,-2.316492,379177,417023,SD791170,Ramsbottom,"Bury, unparished area",1980-01-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BS,Yes,53.649107,-2.317079,379138,417003,SD791170,Ramsbottom,"Bury, unparished area",1980-01-01,,136,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BT,Yes,53.650315,-2.316666,379166,417137,SD791171,Ramsbottom,"Bury, unparished area",1983-03-01,,133,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BU,Yes,53.651212,-2.317293,379125,417237,SD791172,Ramsbottom,"Bury, unparished area",1980-01-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BW,Yes,53.649120,-2.315809,379222,417004,SD792170,Ramsbottom,"Bury, unparished area",1980-01-01,,131,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BX,Yes,53.652487,-2.317772,379094,417379,SD790173,Ramsbottom,"Bury, unparished area",1980-01-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BY,Yes,53.650688,-2.317621,379103,417179,SD791171,Ramsbottom,"Bury, unparished area",1980-01-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9BZ,Yes,53.647926,-2.315983,379210,416871,SD792168,Ramsbottom,"Bury, unparished area",2008-12-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DA,Yes,53.652180,-2.318299,379059,417345,SD790173,Ramsbottom,"Bury, unparished area",1980-01-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DB,Yes,53.644822,-2.317185,379129,416526,SD791165,Ramsbottom,"Bury, unparished area",1980-01-01,,134,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005017,Bury 001D,E01005017,Bury 001D
BL0 9DD,Yes,53.648780,-2.319287,378992,416967,SD789169,Ramsbottom,"Bury, unparished area",1980-01-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9DE,Yes,53.638563,-2.318287,379053,415830,SD790158,Ramsbottom,"Bury, unparished area",1986-07-01,,153,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005020,Bury 003A,E01005020,Bury 003A
BL0 9DF,Yes,53.637396,-2.317825,379083,415700,SD790157,Ramsbottom,"Bury, unparished area",1986-07-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005020,Bury 003A,E01005020,Bury 003A
BL0 9DG,Yes,53.651463,-2.320715,378899,417266,SD788172,Ramsbottom,"Bury, unparished area",1980-01-01,,170,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DH,No,53.648736,-2.318742,379028,416962,SD790169,Ramsbottom,"Bury, unparished area",1980-01-01,2008-06-01,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DJ,Yes,53.652081,-2.320914,378886,417335,SD788173,Ramsbottom,"Bury, unparished area",1980-01-01,,142,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DL,No,53.652666,-2.321480,378849,417400,SD788174,Ramsbottom,"Bury, unparished area",1980-01-01,2008-09-01,179,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DN,Yes,53.651066,-2.321468,378849,417222,SD788172,Ramsbottom,"Bury, unparished area",1980-01-01,,168,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DP,Yes,53.652565,-2.322251,378798,417389,SD787173,Ramsbottom,"Bury, unparished area",1980-01-01,,182,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DQ,Yes,53.652009,-2.320838,378891,417327,SD788173,Ramsbottom,"Bury, unparished area",1980-01-01,,173,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DR,Yes,53.653939,-2.325271,378599,417543,SD785175,Ramsbottom,"Bury, unparished area",1995-07-01,,177,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005021,Bury 001F,E01005021,Bury 001F
BL0 9DS,Yes,53.650358,-2.323276,378729,417144,SD787171,Ramsbottom,"Bury, unparished area",1980-01-01,,177,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9DT,Yes,53.649996,-2.321687,378834,417103,SD788171,Ramsbottom,"Bury, unparished area",1980-01-01,,162,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9DU,Yes,53.649070,-2.321058,378875,417000,SD788169,Ramsbottom,"Bury, unparished area",1980-01-01,,157,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9DW,Yes,53.650744,-2.320163,378935,417186,SD789171,Ramsbottom,"Bury, unparished area",1980-01-01,,163,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9DX,Yes,53.647726,-2.320005,378944,416850,SD789168,Ramsbottom,"Bury, unparished area",1980-01-01,,153,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9DY,Yes,53.648195,-2.319495,378978,416902,SD789169,Ramsbottom,"Bury, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9DZ,Yes,53.647037,-2.318107,379069,416773,SD790167,Ramsbottom,"Bury, unparished area",2000-06-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9EA,Yes,53.646333,-2.319980,378945,416695,SD789166,Ramsbottom,"Bury, unparished area",1980-01-01,,156,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005014,Bury 001A,E01005014,Bury 001A
BL0 9EB,Yes,53.646413,-2.320495,378911,416704,SD789167,Ramsbottom,"Bury, unparished area",1980-01-01,,159,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9ED,Yes,53.647606,-2.321260,378861,416837,SD788168,Ramsbottom,"Bury, unparished area",1980-01-01,,166,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EE,Yes,53.648554,-2.322279,378794,416943,SD787169,Ramsbottom,"Bury, unparished area",1980-01-01,,170,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EF,Yes,53.647613,-2.322092,378806,416838,SD788168,Ramsbottom,"Bury, unparished area",1980-01-01,,172,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EG,Yes,53.649668,-2.322454,378783,417067,SD787170,Ramsbottom,"Bury, unparished area",1980-01-01,,168,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EH,Yes,53.647032,-2.324039,378677,416774,SD786167,Ramsbottom,"Bury, unparished area",1980-01-01,,181,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005018,Bury 001E,E01005018,Bury 001E
BL0 9EJ,Yes,53.646946,-2.322511,378778,416764,SD787167,Ramsbottom,"Bury, unparished area",1980-01-01,,171,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EL,Yes,53.647722,-2.320836,378889,416850,SD788168,Ramsbottom,"Bury, unparished area",1980-01-01,,163,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EN,Yes,53.650142,-2.323517,378713,417120,SD787171,Ramsbottom,"Bury, unparished area",1980-01-01,,180,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EP,Yes,53.649892,-2.323622,378706,417092,SD787170,Ramsbottom,"Bury, unparished area",1980-01-01,,181,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EQ,Yes,53.649956,-2.323230,378732,417099,SD787170,Ramsbottom,"Bury, unparished area",1980-01-01,,176,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9ER,Yes,53.649774,-2.324000,378681,417079,SD786170,Ramsbottom,"Bury, unparished area",1980-01-01,,188,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9ES,Yes,53.648218,-2.323759,378696,416906,SD786169,Ramsbottom,"Bury, unparished area",1980-01-01,,183,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9ET,Yes,53.648811,-2.324386,378655,416972,SD786169,Ramsbottom,"Bury, unparished area",1980-01-01,,193,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EU,Yes,53.648909,-2.323931,378685,416983,SD786169,Ramsbottom,"Bury, unparished area",1980-01-01,,187,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EW,Yes,53.650206,-2.323761,378697,417127,SD786171,Ramsbottom,"Bury, unparished area",1980-01-01,,184,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EX,Yes,53.648624,-2.323855,378690,416951,SD786169,Ramsbottom,"Bury, unparished area",1980-01-01,,185,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EY,Yes,53.647816,-2.323455,378716,416861,SD787168,Ramsbottom,"Bury, unparished area",1980-01-01,,181,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9EZ,Yes,53.647843,-2.323198,378733,416864,SD787168,Ramsbottom,"Bury, unparished area",1980-01-01,,179,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005016,Bury 001C,E01005016,Bury 001C
BL0 9FA,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2001-06-01,2005-12-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
